county,date,new_cases,case_avg,daily_change
台北市,2021-06-21,22,37.714285714285715,-0.07042253521126754
台北市,2021-06-22,25,37.57142857142857,-0.0037878787878788686
台北市,2021-06-23,22,33.57142857142857,-0.1064638783269962
台北市,2021-06-24,35,33.714285714285715,0.004255319148936261
台北市,2021-06-25,20,26.428571428571427,-0.2161016949152543
台北市,2021-06-26,30,26.428571428571427,0
台北市,2021-06-27,33,26.714285714285715,0.010810810810810907
台北市,2021-06-28,22,26.714285714285715,0
台北市,2021-06-29,20,26,-0.02673796791443854
台北市,2021-06-30,22,26,0
台北市,2021-07-01,18,23.571428571428573,-0.09340659340659335
台北市,2021-07-02,29,24.857142857142858,0.0545454545454545
台北市,2021-07-03,48,27.428571428571427,0.10344827586206888
台北市,2021-07-04,18,25.285714285714285,-0.07812499999999999
台北市,2021-07-05,15,24.285714285714285,-0.03954802259887006
台北市,2021-07-06,14,23.428571428571427,-0.035294117647058844
台北市,2021-07-07,14,22.285714285714285,-0.04878048780487803
台北市,2021-07-08,12,21.428571428571427,-0.038461538461538484
台北市,2021-07-09,19,20,-0.0666666666666666
台北市,2021-07-10,13,15,-0.25
台北市,2021-07-11,11,14,-0.06666666666666667
台北市,2021-07-12,9,13.142857142857142,-0.0612244897959184
台北市,2021-07-13,9,12.428571428571429,-0.054347826086956465
台北市,2021-07-14,10,11.857142857142858,-0.04597701149425285
台北市,2021-07-15,9,11.428571428571429,-0.03614457831325303
台北市,2021-07-16,14,10.714285714285714,-0.06250000000000008
台北市,2021-07-17,1,9,-0.15999999999999995
台北市,2021-07-18,5,8.142857142857142,-0.09523809523809529
台北市,2021-07-19,1,7,-0.1403508771929824
台北市,2021-07-20,7,6.714285714285714,-0.04081632653061223
台北市,2021-07-21,9,6.571428571428571,-0.021276595744680906
台北市,2021-07-22,11,6.857142857142857,0.0434782608695652
台北市,2021-07-23,4,5.428571428571429,-0.20833333333333326
台北市,2021-07-24,7,6.285714285714286,0.1578947368421052
台北市,2021-07-25,7,6.571428571428571,0.045454545454545435
台北市,2021-07-27,5,7.142857142857143,0.08695652173913053
台北市,2021-07-28,6,7,-0.020000000000000052
台北市,2021-07-29,5,6.428571428571429,-0.08163265306122446
台北市,2021-07-30,7,5.857142857142857,-0.08888888888888899
台北市,2021-07-31,4,5.857142857142857,0
台北市,2021-08-01,4,5.428571428571429,-0.07317073170731697
台北市,2021-08-02,2,4.714285714285714,-0.13157894736842107
台北市,2021-08-03,4,4.571428571428571,-0.030303030303030384
台北市,2021-08-04,5,4.428571428571429,-0.03124999999999989
台北市,2021-08-05,1,3.857142857142857,-0.12903225806451615
台北市,2021-08-06,3,3.2857142857142856,-0.1481481481481482
台北市,2021-08-07,1,2.857142857142857,-0.1304347826086956
台北市,2021-08-08,2,2.5714285714285716,-0.09999999999999995
台北市,2021-08-09,2,2.5714285714285716,0
台北市,2021-08-10,0,2,-0.2222222222222223
台北市,2021-08-11,4,1.8571428571428572,-0.0714285714285714
台北市,2021-08-12,3,2.142857142857143,0.15384615384615377
台北市,2021-08-13,2,2,-0.06666666666666664
台北市,2021-08-14,1,2,0
台北市,2021-08-15,1,1.8571428571428572,-0.0714285714285714
台北市,2021-08-16,1,1.7142857142857142,-0.07692307692307701
台北市,2021-08-17,2,2,0.16666666666666674
台北市,2021-08-18,4,2,0
台北市,2021-08-19,0,1.5714285714285714,-0.2142857142857143
台北市,2021-08-20,2,1.5714285714285714,0
台北市,2021-08-21,0,1.4285714285714286,-0.09090909090909087
台北市,2021-08-22,3,1.7142857142857142,0.1999999999999999
台北市,2021-08-23,0,1.5714285714285714,-0.0833333333333333
台北市,2021-08-24,0,1.2857142857142858,-0.18181818181818174
台北市,2021-08-25,0,0.7142857142857143,-0.4444444444444445
台北市,2021-08-26,1,0.8571428571428571,0.1999999999999999
台北市,2021-08-27,0,0.5714285714285714,-0.3333333333333333
台北市,2021-08-28,0,0.5714285714285714,0
台北市,2021-08-29,2,0.42857142857142855,-0.25
台北市,2021-08-30,0,0.42857142857142855,0
台北市,2021-08-31,1,0.5714285714285714,0.3333333333333333
台北市,2021-09-01,1,0.7142857142857143,0.2500000000000001
台北市,2021-09-02,1,0.7142857142857143,0
台北市,2021-09-03,0,0.7142857142857143,0
台北市,2021-09-04,0,0.7142857142857143,0
台北市,2021-09-05,0,0.42857142857142855,-0.4
台北市,2021-09-06,0,0.42857142857142855,0
台北市,2021-09-07,1,0.42857142857142855,0
台北市,2021-09-08,0,0.2857142857142857,-0.3333333333333333
台北市,2021-09-09,2,0.42857142857142855,0.5
台北市,2021-09-10,1,0.5714285714285714,0.3333333333333333
台北市,2021-09-11,0,0.5714285714285714,0
台北市,2021-09-12,1,0.7142857142857143,0.2500000000000001
台北市,2021-09-13,0,0.7142857142857143,0
台北市,2021-09-14,0,0.5714285714285714,-0.20000000000000007
台北市,2021-09-15,0,0.5714285714285714,0
台北市,2021-09-16,0,0.2857142857142857,-0.5
台北市,2021-09-17,2,0.42857142857142855,0.5
台北市,2021-09-18,0,0.42857142857142855,0
台北市,2021-09-19,1,0.42857142857142855,0
台北市,2021-09-20,2,0.7142857142857143,0.6666666666666669
台北市,2021-09-21,0,0.7142857142857143,0
台北市,2021-09-22,0,0.7142857142857143,0
台北市,2021-09-23,0,0.7142857142857143,0
台北市,2021-09-24,0,0.42857142857142855,-0.4
台北市,2021-09-25,0,0.42857142857142855,0
台北市,2021-09-26,0,0.2857142857142857,-0.3333333333333333
台北市,2021-09-27,0,0,-1
台北市,2021-09-28,1,0.14285714285714285,Inf
台北市,2021-09-29,0,0.14285714285714285,0
台北市,2021-09-30,0,0.14285714285714285,0
台北市,2021-10-01,0,0.14285714285714285,0
台北市,2021-10-02,0,0.14285714285714285,0
台北市,2021-10-03,0,0.14285714285714285,0
台北市,2021-10-04,0,0.14285714285714285,0
台北市,2021-10-05,0,0,-1
台北市,2021-10-06,0,0,0
台北市,2021-10-07,0,0,0
台北市,2021-10-08,0,0,0
台北市,2021-10-09,1,0.14285714285714285,Inf
台北市,2021-10-10,0,0.14285714285714285,0
台北市,2021-10-11,0,0.14285714285714285,0
台北市,2021-10-12,0,0.14285714285714285,0
台北市,2021-10-13,0,0.14285714285714285,0
台北市,2021-10-14,0,0.14285714285714285,0
台北市,2021-10-15,0,0.14285714285714285,0
台北市,2021-10-16,0,0,-1
台北市,2021-10-17,0,0,0
台北市,2021-10-18,0,0,0
台北市,2021-10-19,0,0,0
台北市,2021-10-20,0,0,0
台北市,2021-10-21,0,0,0
台北市,2021-10-22,0,0,0
台北市,2021-10-23,0,0,0
台北市,2021-10-24,0,0,0
台北市,2021-10-25,1,0.14285714285714285,Inf
台北市,2021-10-26,0,0.14285714285714285,0
台北市,2021-10-27,0,0.14285714285714285,0
台北市,2021-10-28,0,0.14285714285714285,0
台北市,2021-10-29,0,0.14285714285714285,0
台北市,2021-10-30,0,0.14285714285714285,0
台北市,2021-10-31,0,0.14285714285714285,0
台北市,2021-11-01,0,0,-1
台北市,2021-11-02,0,0,0
台北市,2021-11-03,0,0,0
台北市,2021-11-04,1,0.14285714285714285,Inf
台北市,2021-11-05,1,0.2857142857142857,1
台北市,2021-11-06,0,0.2857142857142857,0
台北市,2021-11-07,0,0.2857142857142857,0
台北市,2021-11-08,0,0.2857142857142857,0
台北市,2021-11-09,0,0.2857142857142857,0
台北市,2021-11-10,0,0.2857142857142857,0
台北市,2021-11-11,0,0.14285714285714285,-0.5
台北市,2021-11-12,0,0,-1
台北市,2021-11-13,0,0,0
台北市,2021-11-14,0,0,0
台北市,2021-11-15,0,0,0
台北市,2021-11-16,0,0,0
台北市,2021-11-17,0,0,0
台北市,2021-11-18,0,0,0
台北市,2021-11-19,0,0,0
台北市,2021-11-20,0,0,0
台北市,2021-11-22,0,0,0
台北市,2021-11-24,0,0,0
台北市,2021-11-25,0,0,0
台北市,2021-11-26,0,0,0
台北市,2021-11-27,0,0,0
台北市,2021-11-28,0,0,0
台北市,2021-11-29,0,0,0
台北市,2021-11-30,0,0,0
台北市,2021-12-01,0,0,0
台北市,2021-12-02,0,0,0
台北市,2021-12-03,0,0,0
台北市,2021-12-04,0,0,0
